,DateAcqTime,GridPower,wind_Spd,GridPowerMA,WindSpdMA
62,2015-10-01 15:30:00,0.04980419999999999,0.2269586666666667,0.052234575000000005,0.22758198333333338
63,2015-10-01 15:45:00,0.034843233333333334,0.2144453333333333,0.049099641666666666,0.2249936
64,2015-10-01 16:00:00,0.039289500000000005,0.21772899999999998,0.04687518,0.22292506666666667
65,2015-10-01 16:15:00,0.0368712,0.21586799999999995,0.045112723333333334,0.2214390333333333
66,2015-10-01 16:30:00,0.03114483333333333,0.20928300000000002,0.04316204833333333,0.2197193
67,2015-10-01 16:45:00,0.03048633333333333,0.20887299999999992,0.04124672333333333,0.21808446666666664
68,2015-10-01 17:00:00,0.039422733333333335,0.21547566666666662,0.039961076666666664,0.21690615000000002
69,2015-10-01 17:15:00,0.0388565,0.2152753333333333,0.039383901666666665,0.21614119999999998
70,2015-10-01 17:30:00,0.0317322,0.21075199999999997,0.038502444999999996,0.2154217833333333
71,2015-10-01 17:45:00,0.018945266666666672,0.19196499999999997,0.03727678833333333,0.21400141666666667
72,2015-10-01 18:00:00,0.008750740000000002,0.17533333333333337,0.03562967533333333,0.2119141
73,2015-10-01 18:15:00,0.007410230000000001,0.180856,0.03346661016666667,0.20972948333333333
74,2015-10-01 18:30:00,0.025283900000000005,0.20205133333333333,0.0333695485,0.2096942
75,2015-10-01 18:45:00,0.039954800000000006,0.2153423333333333,0.034462080166666666,0.21072676666666665
76,2015-10-01 19:00:00,0.04069943333333332,0.21697633333333335,0.03566944016666666,0.21182629999999997
